row,lat,lon,speed,timestamp,sound,luminosity,lux,ir,vibration,altitude
1959,51.638992,7.375748,17.89,02/07/2016 17:23:47 ,40,8,0,4,0.8425,378.14
1960,51.638950,7.375773,17.89,02/07/2016 17:23:48 ,41,7,0,3,1.0825,379.61
1961,51.638908,7.375800,16.43,02/07/2016 17:23:49 ,781,5,0,2,1.0730,380.13
1962,51.638862,7.375835,16.43,02/07/2016 17:23:50 ,781,8,0,2,0.9609,379.36
1963,51.638820,7.375862,15.59,02/07/2016 17:23:51 ,41,8,0,5,0.8560,379.36
1964,51.638774,7.375888,15.59,02/07/2016 17:23:52 ,781,7,0,4,1.2175,378.40
1965,51.638736,7.375915,15.59,02/07/2016 17:23:53 ,40,7,0,2,1.0679,377.63
1966,51.638736,7.375915,16.26,02/07/2016 17:23:53 ,116,6,0,2,1.0452,378.14
1967,51.638694,7.375940,17.21,02/07/2016 17:23:54 ,41,6,0,3,1.0825,378.40
1968,51.638656,7.375970,15.48,02/07/2016 17:23:55 ,781,6,0,3,1.0789,377.89
1969,51.638614,7.375997,15.48,02/07/2016 17:23:56 ,41,5,0,3,0.9993,377.89
1970,51.638576,7.376018,16.69,02/07/2016 17:23:57 ,41,11,0,1,0.8779,378.14
1971,51.638530,7.376047,16.69,02/07/2016 17:23:58 ,41,9,0,5,0.8086,378.92
1972,51.638488,7.376072,16.69,02/07/2016 17:23:59 ,41,4,0,6,0.8169,379.18
1973,51.638488,7.376072,17.71,02/07/2016 17:23:59 ,781,5,0,3,1.0591,378.66
1974,51.638446,7.376102,17.69,02/07/2016 17:24:00 ,41,7,0,4,0.8696,379.36
1975,51.638408,7.376128,16.89,02/07/2016 17:24:01 ,781,6,0,4,0.9812,379.61
1976,51.638366,7.376153,16.89,02/07/2016 17:24:02 ,41,5,0,4,1.1853,378.92
1977,51.638328,7.376177,16.58,02/07/2016 17:24:03 ,781,6,0,2,1.1038,379.18
1978,51.638286,7.376203,16.58,02/07/2016 17:24:04 ,781,8,0,5,1.2119,378.66
1979,51.638248,7.376235,16.58,02/07/2016 17:24:05 ,41,4,0,4,1.0220,379.36
1980,51.638214,7.376262,16.58,02/07/2016 17:24:06 ,303,5,0,2,1.1179,378.66
1981,51.638183,7.376285,16.58,02/07/2016 17:24:07 ,781,3,0,2,1.0923,378.66
1982,51.638149,7.376318,13.78,02/07/2016 17:24:08 ,41,5,0,1,0.9165,379.18
1983,51.638103,7.376342,13.78,02/07/2016 17:24:09 ,781,6,0,3,0.9546,379.18
1984,51.638057,7.376362,16.24,02/07/2016 17:24:10 ,781,5,0,3,1.0723,379.61
1985,51.638011,7.376388,16.24,02/07/2016 17:24:11 ,780,6,0,2,0.6643,379.36
1986,51.637962,7.376412,18.45,02/07/2016 17:24:12 ,781,4,0,1,1.0759,378.66
1987,51.637916,7.376442,18.45,02/07/2016 17:24:13 ,41,5,0,1,1.0310,378.92
1988,51.637866,7.376473,18.45,02/07/2016 17:24:14 ,782,6,0,3,1.0715,378.92
1989,51.637825,7.376503,18.45,02/07/2016 17:24:15 ,781,6,0,2,0.7881,379.18
1990,51.637783,7.376535,18.45,02/07/2016 17:24:16 ,443,6,0,4,0.9604,378.92
1991,51.637744,7.376562,18.67,02/07/2016 17:24:17 ,781,5,0,2,0.9512,377.89
1992,51.637699,7.376587,18.67,02/07/2016 17:24:18 ,780,5,0,3,0.9675,378.92
1993,51.637660,7.376613,16.20,02/07/2016 17:24:19 ,781,5,0,3,1.0403,377.89
1994,51.637622,7.376642,16.20,02/07/2016 17:24:20 ,41,7,0,3,0.8101,378.92
1995,51.637588,7.376667,16.20,02/07/2016 17:24:21 ,41,6,0,4,1.0054,377.89
1996,51.637554,7.376690,16.20,02/07/2016 17:24:22 ,41,8,0,3,0.9653,379.18
1997,51.637516,7.376715,16.20,02/07/2016 17:24:23 ,41,5,0,5,0.8455,378.40
1998,51.637477,7.376737,17.56,02/07/2016 17:24:24 ,781,8,0,3,0.9504,378.66
1999,51.637432,7.376765,17.56,02/07/2016 17:24:25 ,41,9,0,5,1.1238,379.18
2000,51.637397,7.376793,17.56,02/07/2016 17:24:26 ,372,8,0,6,1.2080,378.40
2001,51.637397,7.376793,17.35,02/07/2016 17:24:26 ,781,8,0,6,0.9238,378.66
2002,51.637355,7.376818,18.19,02/07/2016 17:24:27 ,41,7,0,5,0.8730,379.18
2003,51.637306,7.376843,18.19,02/07/2016 17:24:28 ,41,9,0,4,1.0249,379.18
2004,51.637264,7.376870,18.19,02/07/2016 17:24:29 ,782,7,0,6,0.8911,378.14
2005,51.637222,7.376897,18.19,02/07/2016 17:24:30 ,41,6,0,6,1.2732,378.92
2006,51.637187,7.376922,18.19,02/07/2016 17:24:31 ,41,8,0,6,0.9731,379.18
2007,51.637153,7.376947,14.52,02/07/2016 17:24:32 ,41,8,0,8,1.2085,379.18
2008,51.637111,7.376967,14.52,02/07/2016 17:24:33 ,594,8,0,8,0.9167,378.92
2009,51.637073,7.376990,17.15,02/07/2016 17:24:34 ,781,10,0,7,1.3689,378.40
2010,51.637031,7.377010,17.15,02/07/2016 17:24:35 ,41,12,0,11,0.7026,378.40
2011,51.636993,7.377035,17.15,02/07/2016 17:24:36 ,41,13,0,11,1.1509,378.92
2012,51.636951,7.377063,17.15,02/07/2016 17:24:37 ,41,12,0,14,0.8640,379.18
2013,51.636905,7.377085,17.15,02/07/2016 17:24:38 ,41,17,0,16,1.0635,378.40
2014,51.636863,7.377110,17.59,02/07/2016 17:24:39 ,392,29,0,21,0.7810,379.36
2015,51.636821,7.377130,17.59,02/07/2016 17:24:40 ,56,39,0,46,1.0371,378.92
2016,51.636779,7.377152,17.35,02/07/2016 17:24:41 ,208,182,1,54,1.0117,378.14
2017,51.636741,7.377173,17.35,02/07/2016 17:24:42 ,781,72,0,209,0.9336,378.14
2018,51.636695,7.377195,17.35,02/07/2016 17:24:43 ,781,60,0,118,0.9363,378.92
2019,51.636661,7.377218,17.35,02/07/2016 17:24:44 ,41,21,0,90,0.9443,378.92
2020,51.636623,7.377245,17.35,02/07/2016 17:24:45 ,628,21,0,38,0.8694,379.87
2021,51.636589,7.377272,17.35,02/07/2016 17:24:46 ,41,21,0,32,0.8540,378.92
2022,51.636547,7.377295,17.35,02/07/2016 17:24:47 ,41,25,0,45,0.9421,379.36
2023,51.636512,7.377318,17.35,02/07/2016 17:24:48 ,782,22,0,37,0.9578,379.18
2024,51.636512,7.377318,14.74,02/07/2016 17:24:48 ,41,33,0,42,1.1099,378.14
2025,51.636466,7.377342,16.06,02/07/2016 17:24:49 ,41,46,0,57,0.8010,378.92
2026,51.636428,7.377365,16.06,02/07/2016 17:24:50 ,182,52,0,69,0.8875,378.92
2027,51.636383,7.377392,16.06,02/07/2016 17:24:51 ,41,57,0,80,0.8884,379.18
2028,51.636341,7.377417,16.06,02/07/2016 17:24:52 ,160,87,0,80,1.2402,378.92
2029,51.636302,7.377438,16.06,02/07/2016 17:24:53 ,41,75,0,122,1.0950,379.87
2030,51.636257,7.377462,18.00,02/07/2016 17:24:54 ,782,11,0,105,0.9399,381.17
2031,51.636215,7.377485,18.00,02/07/2016 17:24:55 ,263,45,0,8,1.1191,379.36
2032,51.636177,7.377508,18.00,02/07/2016 17:24:56 ,782,56,0,22,0.8875,380.65
2033,51.636177,7.377508,17.52,02/07/2016 17:24:56 ,41,87,0,42,0.9795,379.18
2034,51.636135,7.377532,17.21,02/07/2016 17:24:57 ,41,56,0,58,1.1128,379.87
2035,51.636096,7.377555,17.21,02/07/2016 17:24:58 ,781,32,0,46,1.1379,379.18
2036,51.636054,7.377577,17.21,02/07/2016 17:24:59 ,553,51,0,50,0.8181,379.18
2037,51.636016,7.377598,16.85,02/07/2016 17:25:00 ,41,104,0,63,1.1941,379.36
2038,51.635978,7.377623,16.85,02/07/2016 17:25:01 ,41,7,0,114,0.9768,380.39
2039,51.635944,7.377650,16.80,02/07/2016 17:25:02 ,781,6,0,4,0.9844,380.39
2040,51.635902,7.377673,16.80,02/07/2016 17:25:03 ,781,7,0,2,1.1799,379.87
2041,51.635864,7.377695,16.80,02/07/2016 17:25:04 ,41,7,0,3,0.7842,380.13
2042,51.635822,7.377717,16.80,02/07/2016 17:25:05 ,41,6,0,1,1.3591,380.13
2043,51.635787,7.377738,16.80,02/07/2016 17:25:06 ,41,8,0,3,0.8848,380.13
2044,51.635753,7.377760,16.80,02/07/2016 17:25:07 ,41,7,0,3,1.2314,380.39
2045,51.635719,7.377783,16.80,02/07/2016 17:25:08 ,781,7,0,3,1.0474,380.39
2046,51.635684,7.377797,16.80,02/07/2016 17:25:09 ,782,6,0,3,0.8291,381.17
2047,51.635684,7.377797,15.67,02/07/2016 17:25:09 ,782,7,0,3,1.0083,379.87
2048,51.635643,7.377810,14.87,02/07/2016 17:25:10 ,41,4,0,2,1.0676,380.13
2049,51.635608,7.377833,14.87,02/07/2016 17:25:11 ,781,5,0,1,0.9026,379.87
2050,51.635570,7.377855,14.87,02/07/2016 17:25:12 ,41,6,0,3,1.3862,380.39
2051,51.635532,7.377878,14.87,02/07/2016 17:25:13 ,41,4,0,1,0.9243,380.91
2052,51.635494,7.377902,14.87,02/07/2016 17:25:14 ,294,6,0,1,0.8633,380.13
2053,51.635459,7.377925,15.22,02/07/2016 17:25:15 ,782,7,0,2,1.2004,380.91
2054,51.635425,7.377952,15.22,02/07/2016 17:25:16 ,41,7,0,3,1.0430,379.18
2055,51.635379,7.377978,15.22,02/07/2016 17:25:17 ,41,7,0,3,0.9668,379.36
2056,51.635379,7.377978,16.98,02/07/2016 17:25:17 ,189,6,0,3,0.8022,380.39
2057,51.635345,7.378002,15.70,02/07/2016 17:25:18 ,494,8,0,3,0.7871,380.39
2058,51.635299,7.378028,15.70,02/07/2016 17:25:19 ,41,7,0,4,1.0308,380.39
2059,51.635253,7.378053,15.70,02/07/2016 17:25:20 ,782,6,0,4,0.9470,379.61
2060,51.635208,7.378082,16.83,02/07/2016 17:25:21 ,41,6,0,4,0.7954,380.91
2061,51.635166,7.378110,16.83,02/07/2016 17:25:22 ,781,7,0,4,0.8535,380.91
2062,51.635120,7.378137,17.56,02/07/2016 17:25:23 ,41,8,0,4,1.1978,379.87
2063,51.635078,7.378163,17.56,02/07/2016 17:25:24 ,781,5,0,8,1.0454,381.69
2064,51.635044,7.378188,17.56,02/07/2016 17:25:25 ,782,5,0,6,0.9575,380.13
2065,51.635009,7.378210,17.56,02/07/2016 17:25:26 ,41,8,0,4,0.8147,380.39
2066,51.634975,7.378237,17.56,02/07/2016 17:25:27 ,41,8,0,3,0.7737,380.65
2067,51.634937,7.378262,15.50,02/07/2016 17:25:28 ,782,5,0,4,0.9888,380.13
2068,51.634895,7.378283,15.50,02/07/2016 17:25:29 ,782,7,0,3,0.8818,380.13
2069,51.634857,7.378307,15.82,02/07/2016 17:25:30 ,782,6,0,2,1.2048,379.61
2070,51.634822,7.378330,15.82,02/07/2016 17:25:31 ,41,8,0,3,0.8252,380.13
2071,51.634788,7.378352,15.82,02/07/2016 17:25:32 ,514,6,0,3,1.0112,380.13
2072,51.634788,7.378352,14.58,02/07/2016 17:25:32 ,781,9,0,6,0.9783,380.13
2073,51.634746,7.378375,16.59,02/07/2016 17:25:33 ,41,7,0,8,0.9202,381.69
2074,51.634708,7.378397,16.59,02/07/2016 17:25:34 ,41,9,0,6,1.2524,380.39
2075,51.634662,7.378420,16.59,02/07/2016 17:25:35 ,42,9,0,9,1.1650,381.17
2076,51.634624,7.378445,17.28,02/07/2016 17:25:36 ,319,11,0,10,0.9763,380.91
2077,51.634578,7.378475,17.28,02/07/2016 17:25:37 ,41,16,0,10,1.2510,381.69
2078,51.634536,7.378502,17.28,02/07/2016 17:25:38 ,782,18,0,12,1.0166,380.91
2079,51.634536,7.378502,17.45,02/07/2016 17:25:38 ,42,4,0,17,1.1367,380.65
2080,51.634490,7.378532,17.50,02/07/2016 17:25:39 ,42,8,0,3,0.8638,380.39
2081,51.634452,7.378560,17.50,02/07/2016 17:25:40 ,42,7,0,3,0.9485,381.69
2082,51.634407,7.378585,17.50,02/07/2016 17:25:41 ,782,7,0,4,1.0125,379.87
2083,51.634368,7.378610,17.50,02/07/2016 17:25:42 ,576,7,0,5,0.8799,379.87
2084,51.634326,7.378638,17.50,02/07/2016 17:25:43 ,42,11,0,6,0.9370,379.87
2085,51.634284,7.378663,16.87,02/07/2016 17:25:44 ,781,13,0,11,0.9839,379.87
2086,51.634246,7.378688,16.87,02/07/2016 17:25:45 ,140,9,0,11,0.9902,379.87
2087,51.634208,7.378713,16.87,02/07/2016 17:25:46 ,41,6,0,9,1.3179,379.87
2088,51.634208,7.378713,15.85,02/07/2016 17:25:46 ,41,8,0,7,0.9429,379.18
2089,51.634166,7.378738,16.58,02/07/2016 17:25:47 ,782,5,0,7,1.2961,379.61
2090,51.634132,7.378763,16.59,02/07/2016 17:25:48 ,637,6,0,4,0.9934,380.13
2091,51.634090,7.378788,16.59,02/07/2016 17:25:49 ,41,7,0,4,1.0789,379.61
2092,51.634052,7.378810,16.56,02/07/2016 17:25:50 ,442,6,0,4,0.8499,379.87
2093,51.634014,7.378833,16.56,02/07/2016 17:25:51 ,782,5,0,3,1.1323,379.87
2094,51.633975,7.378855,16.56,02/07/2016 17:25:52 ,41,4,0,5,0.8782,379.61
2095,51.633975,7.378855,15.33,02/07/2016 17:25:52 ,42,7,0,3,1.0647,379.87
2096,51.633937,7.378888,15.20,02/07/2016 17:25:53 ,518,8,0,4,0.9099,379.87
2097,51.633895,7.378917,15.20,02/07/2016 17:25:54 ,781,5,0,5,1.1082,379.18
2098,51.633861,7.378945,15.20,02/07/2016 17:25:55 ,257,8,0,3,1.0139,378.14
2099,51.633823,7.378967,15.61,02/07/2016 17:25:56 ,42,5,0,5,0.9565,377.89
2100,51.633781,7.378992,15.61,02/07/2016 17:25:57 ,606,7,0,4,0.8987,380.13
2101,51.633739,7.379017,15.61,02/07/2016 17:25:58 ,42,8,0,6,0.7161,378.66
2102,51.633739,7.379017,15.54,02/07/2016 17:25:58 ,42,7,0,5,0.5210,379.18
2103,51.633697,7.379040,16.54,02/07/2016 17:25:59 ,523,9,0,6,1.0410,379.61
2104,51.633655,7.379062,16.54,02/07/2016 17:26:00 ,58,6,0,7,1.2080,380.39
2105,51.633625,7.379085,16.54,02/07/2016 17:26:01 ,773,7,0,7,0.8303,379.61
2106,51.633583,7.379108,16.54,02/07/2016 17:26:02 ,42,9,0,7,1.0051,379.36
2107,51.633544,7.379132,16.54,02/07/2016 17:26:03 ,782,11,0,10,0.9575,379.87
2108,51.633502,7.379155,15.50,02/07/2016 17:26:04 ,41,9,0,11,1.0281,379.18
2109,51.633460,7.379183,15.50,02/07/2016 17:26:05 ,42,11,0,8,1.0447,380.13
2110,51.633415,7.379210,15.50,02/07/2016 17:26:06 ,782,12,0,9,0.9805,379.87
2111,51.633415,7.379210,18.19,02/07/2016 17:26:06 ,782,9,0,11,0.9297,378.92
2112,51.633373,7.379237,16.61,02/07/2016 17:26:07 ,117,10,0,10,1.0427,379.61
2113,51.633327,7.379260,16.76,02/07/2016 17:26:08 ,782,12,0,9,1.0879,379.61
2114,51.633289,7.379283,16.76,02/07/2016 17:26:09 ,782,10,0,12,1.1218,379.18
2115,51.633243,7.379308,17.65,02/07/2016 17:26:10 ,78,10,0,10,1.0134,379.36
2116,51.633201,7.379335,17.65,02/07/2016 17:26:11 ,42,12,0,11,0.8877,379.61
2117,51.633159,7.379358,17.65,02/07/2016 17:26:12 ,42,11,0,15,1.1069,379.36
2118,51.633159,7.379358,17.21,02/07/2016 17:26:12 ,42,15,0,16,1.0286,379.36
2119,51.633117,7.379385,17.65,02/07/2016 17:26:13 ,782,13,0,17,1.0210,379.18
2120,51.633071,7.379410,17.65,02/07/2016 17:26:14 ,42,13,0,17,1.0859,378.14
2121,51.633026,7.379435,17.65,02/07/2016 17:26:15 ,782,15,0,16,1.0703,379.87
2122,51.632984,7.379462,18.30,02/07/2016 17:26:16 ,42,14,0,20,1.1589,379.87
2123,51.632942,7.379488,18.30,02/07/2016 17:26:17 ,782,20,0,21,1.1226,379.87
2124,51.632900,7.379513,18.30,02/07/2016 17:26:18 ,260,22,0,24,1.0955,378.92
2125,51.632900,7.379513,17.08,02/07/2016 17:26:18 ,42,23,0,28,1.0354,379.36
2126,51.632869,7.379532,12.72,02/07/2016 17:26:19 ,782,16,0,34,1.0818,378.92
2127,51.632839,7.379542,12.72,02/07/2016 17:26:20 ,42,4,0,23,1.8022,378.40
2128,51.632823,7.379535,12.72,02/07/2016 17:26:21 ,42,6,0,3,1.0957,378.66
2129,51.632808,7.379515,12.72,02/07/2016 17:26:22 ,422,5,0,2,0.8413,378.92
2130,51.632808,7.379482,12.72,02/07/2016 17:26:23 ,42,5,0,2,0.8877,377.89
2131,51.632816,7.379445,9.02,02/07/2016 17:26:24 ,42,6,0,0,1.0518,377.89
2132,51.632823,7.379410,9.02,02/07/2016 17:26:25 ,42,8,0,1,1.0120,377.46
2133,51.632831,7.379378,9.02,02/07/2016 17:26:26 ,782,4,0,2,0.7830,377.89
2134,51.632831,7.379378,8.11,02/07/2016 17:26:26 ,782,4,0,0,0.8513,377.89
2135,51.632827,7.379350,8.11,02/07/2016 17:26:27 ,42,8,0,2,1.0488,376.94
2136,51.632816,7.379323,8.11,02/07/2016 17:26:28 ,42,5,0,2,0.7976,376.94
2137,51.632804,7.379305,8.11,02/07/2016 17:26:29 ,42,5,0,1,0.8691,376.94
2138,51.632789,7.379302,5.39,02/07/2016 17:26:30 ,773,3,0,1,0.8501,377.46
2139,51.632766,7.379312,5.39,02/07/2016 17:26:31 ,42,2,0,0,0.7913,377.20
2140,51.632743,7.379335,12.04,02/07/2016 17:26:32 ,588,3,0,0,1.2158,377.46
2141,51.632724,7.379370,12.04,02/07/2016 17:26:33 ,555,2,0,0,1.2932,377.63
2142,51.632701,7.379407,12.04,02/07/2016 17:26:34 ,43,4,0,0,1.1990,377.20
2143,51.632671,7.379445,12.04,02/07/2016 17:26:35 ,42,4,0,0,0.9260,377.63
2144,51.632640,7.379480,12.04,02/07/2016 17:26:36 ,768,2,0,1,1.1824,377.63
2145,51.632602,7.379510,14.28,02/07/2016 17:26:37 ,42,3,0,0,1.1599,377.20
2146,51.632564,7.379540,14.28,02/07/2016 17:26:38 ,264,3,0,0,1.1096,377.63
2147,51.632526,7.379568,14.28,02/07/2016 17:26:39 ,42,5,0,0,1.2510,376.94
2148,51.632526,7.379568,15.74,02/07/2016 17:26:39 ,587,6,0,2,1.1069,377.89
2149,51.632488,7.379592,15.45,02/07/2016 17:26:40 ,782,5,0,1,1.0164,378.92
2150,51.632446,7.379620,15.45,02/07/2016 17:26:41 ,293,5,0,2,0.8369,377.89
2151,51.632411,7.379645,15.45,02/07/2016 17:26:42 ,574,7,0,2,0.9739,376.94
2152,51.632373,7.379673,15.45,02/07/2016 17:26:43 ,103,3,0,2,0.9863,377.63
2153,51.632331,7.379698,15.45,02/07/2016 17:26:44 ,782,6,0,0,1.1628,376.94
2154,51.632293,7.379722,15.72,02/07/2016 17:26:45 ,42,5,0,1,0.8550,377.89
2155,51.632255,7.379745,15.72,02/07/2016 17:26:46 ,42,1010,12,1,1.1575,377.20
2156,51.632217,7.379765,15.72,02/07/2016 17:26:47 ,782,346,1,220,1.1365,376.94
2157,51.632183,7.379785,15.72,02/07/2016 17:26:48 ,164,52,0,95,0.9849,377.63
2158,51.632148,7.379807,15.72,02/07/2016 17:26:49 ,43,22,0,17,1.0989,377.20
2159,51.632110,7.379828,15.72,02/07/2016 17:26:50 ,782,11,0,9,1.0767,377.89
2160,51.632076,7.379853,15.72,02/07/2016 17:26:51 ,42,4,0,5,0.9536,377.89
2161,51.632038,7.379873,15.54,02/07/2016 17:26:52 ,489,8,0,7,0.9954,377.89
2162,51.631999,7.379900,15.54,02/07/2016 17:26:53 ,49,15,0,6,0.8743,378.40
2163,51.631965,7.379925,15.54,02/07/2016 17:26:54 ,42,6,0,13,0.8130,377.89
2164,51.631965,7.379925,15.37,02/07/2016 17:26:54 ,42,9,0,5,1.0383,378.92
2165,51.631931,7.379953,15.91,02/07/2016 17:26:55 ,42,1034,11,6,0.8853,377.20
2166,51.631893,7.379980,15.91,02/07/2016 17:26:56 ,42,83,0,228,1.0886,378.40
2167,51.631855,7.380003,15.91,02/07/2016 17:26:57 ,782,125,1,40,0.8247,378.14
2168,51.631816,7.380028,15.06,02/07/2016 17:26:58 ,782,23,0,42,1.2100,377.46
2169,51.631774,7.380060,15.06,02/07/2016 17:26:59 ,782,13,0,9,0.9946,378.40
2170,51.631736,7.380088,15.06,02/07/2016 17:27:00 ,42,7,0,4,1.0281,377.89
2171,51.631736,7.380088,16.24,02/07/2016 17:27:00 ,42,5,0,2,1.1492,377.46
2172,51.631698,7.380113,16.24,02/07/2016 17:27:01 ,42,7,0,1,0.8794,377.20
2173,51.631660,7.380140,16.24,02/07/2016 17:27:02 ,42,5,0,3,0.9663,376.94
2174,51.631618,7.380163,16.24,02/07/2016 17:27:03 ,483,8,0,1,0.6628,377.46
2175,51.631580,7.380190,16.24,02/07/2016 17:27:04 ,782,7,0,3,0.9390,377.46
2176,51.631538,7.380215,16.24,02/07/2016 17:27:05 ,782,1010,11,1,0.8313,377.46
2177,51.631504,7.380242,16.24,02/07/2016 17:27:06 ,782,429,0,224,0.9702,377.89
2178,51.631504,7.380242,16.22,02/07/2016 17:27:06 ,42,92,0,101,1.0061,377.63
2179,51.631462,7.380267,16.56,02/07/2016 17:27:07 ,783,33,0,32,0.9128,377.63
2180,51.631423,7.380292,16.56,02/07/2016 17:27:08 ,782,16,0,11,1.2180,377.89
2181,51.631389,7.380312,16.56,02/07/2016 17:27:09 ,42,7,0,5,1.2842,377.89
2182,51.631347,7.380333,16.56,02/07/2016 17:27:10 ,782,8,0,2,1.0710,377.63
2183,51.631305,7.380360,16.56,02/07/2016 17:27:11 ,42,8,0,5,1.0540,377.63
2184,51.631263,7.380387,16.56,02/07/2016 17:27:12 ,422,4,0,4,1.0293,378.14
2185,51.631225,7.380417,16.56,02/07/2016 17:27:13 ,42,6,0,1,1.0579,377.63
2186,51.631183,7.380445,16.56,02/07/2016 17:27:14 ,782,1091,10,3,0.7617,377.46
2187,51.631183,7.380445,17.91,02/07/2016 17:27:14 ,42,472,4294967295,226,0.8655,377.89
2188,51.631145,7.380472,18.00,02/07/2016 17:27:15 ,72,95,0,103,1.0051,378.14
2189,51.631103,7.380500,18.00,02/07/2016 17:27:16 ,782,26,0,32,0.7610,377.20
2190,51.631061,7.380532,18.00,02/07/2016 17:27:17 ,42,14,0,9,0.6401,378.14
2191,51.631019,7.380560,18.48,02/07/2016 17:27:18 ,42,8,0,4,0.9387,376.94
2192,51.630977,7.380592,18.48,02/07/2016 17:27:19 ,783,6,0,6,0.9932,376.68
2193,51.630935,7.380620,18.48,02/07/2016 17:27:20 ,42,8,0,2,1.0151,377.46
2194,51.630935,7.380620,18.30,02/07/2016 17:27:20 ,782,7,0,5,1.1184,376.94
2195,51.630893,7.380652,18.32,02/07/2016 17:27:21 ,42,12,0,2,0.7759,377.46
2196,51.630851,7.380678,18.32,02/07/2016 17:27:22 ,349,637,9,2,0.8721,376.42
2197,51.630809,7.380705,18.32,02/07/2016 17:27:23 ,783,142,0,155,1.0244,377.46
2198,51.630767,7.380732,18.33,02/07/2016 17:27:24 ,42,21,0,46,0.8030,378.14
2199,51.630725,7.380760,18.33,02/07/2016 17:27:25 ,42,14,0,8,1.0276,377.46
2200,51.630683,7.380787,17.95,02/07/2016 17:27:26 ,442,6,0,5,1.0986,376.42
2201,51.630645,7.380812,17.95,02/07/2016 17:27:27 ,324,6,0,3,0.5173,376.94
2202,51.630599,7.380838,17.69,02/07/2016 17:27:28 ,43,7,0,1,0.8892,376.94
2203,51.630561,7.380865,17.69,02/07/2016 17:27:29 ,42,5,0,3,1.1948,376.68
2204,51.630519,7.380888,17.69,02/07/2016 17:27:30 ,499,914,10,1,0.9202,376.68
2205,51.630481,7.380912,17.69,02/07/2016 17:27:31 ,782,154,0,201,0.7444,375.90
2206,51.630439,7.380938,17.69,02/07/2016 17:27:32 ,42,49,0,49,1.0068,376.68
2207,51.630401,7.380965,17.32,02/07/2016 17:27:33 ,225,13,0,17,0.9370,375.90
2208,51.630359,7.380995,17.32,02/07/2016 17:27:34 ,552,6,0,6,0.8740,376.94
2209,51.630321,7.381020,17.32,02/07/2016 17:27:35 ,42,6,0,1,0.9248,375.90
2210,51.630321,7.381020,17.22,02/07/2016 17:27:35 ,289,8,0,1,0.8889,375.90
2211,51.630279,7.381048,17.26,02/07/2016 17:27:36 ,782,6,0,3,0.6975,375.90
2212,51.630237,7.381077,17.26,02/07/2016 17:27:37 ,783,6,0,3,0.9343,376.68
2213,51.630195,7.381107,17.26,02/07/2016 17:27:38 ,42,3,0,1,0.9919,375.64
2214,51.630157,7.381137,17.37,02/07/2016 17:27:39 ,42,6,0,1,0.8486,375.90
2215,51.630115,7.381167,17.37,02/07/2016 17:27:40 ,554,7,0,3,0.9080,377.46
2216,51.630081,7.381198,17.37,02/07/2016 17:27:41 ,43,840,10,2,0.9912,376.42
2217,51.630081,7.381198,16.96,02/07/2016 17:27:41 ,43,209,0,192,1.2412,376.94
2218,51.630043,7.381227,13.96,02/07/2016 17:27:42 ,783,58,0,65,1.2095,376.42
2219,51.630012,7.381250,13.96,02/07/2016 17:27:43 ,783,25,0,20,1.0488,376.68
2220,51.629974,7.381272,13.96,02/07/2016 17:27:44 ,375,10,0,9,1.0168,377.20
2221,51.629936,7.381297,15.02,02/07/2016 17:27:45 ,43,7,0,3,1.0352,377.46
2222,51.629894,7.381320,15.02,02/07/2016 17:27:46 ,751,7,0,2,1.0173,377.46
2223,51.629859,7.381338,15.63,02/07/2016 17:27:47 ,43,1351,13,3,1.1179,377.46
2224,51.629825,7.381357,15.63,02/07/2016 17:27:48 ,43,194,4294967295,270,1.0923,377.20
2225,51.629783,7.381358,15.63,02/07/2016 17:27:49 ,43,205,2,65,1.0229,377.46
2226,51.629783,7.381358,16.46,02/07/2016 17:27:49 ,443,92,0,69,1.2339,376.94
2227,51.629753,7.381337,15.67,02/07/2016 17:27:50 ,42,99,3,40,1.0352,377.46
2228,51.629726,7.381295,15.67,02/07/2016 17:27:51 ,43,78,0,250,1.0171,376.94
2229,51.629711,7.381238,15.67,02/07/2016 17:27:52 ,43,73,0,145,0.8389,376.94
2230,51.629699,7.381177,16.67,02/07/2016 17:27:53 ,440,60,0,127,0.9500,376.94
2231,51.629688,7.381117,16.67,02/07/2016 17:27:54 ,43,1568,20,93,1.0806,376.94
2232,51.629673,7.381057,16.67,02/07/2016 17:27:55 ,623,379,0,430,1.0132,377.20
2233,51.629650,7.380997,16.67,02/07/2016 17:27:56 ,43,55,0,189,0.9536,378.40
2234,51.629634,7.380940,16.67,02/07/2016 17:27:57 ,43,42,0,77,1.0151,377.89
2235,51.629634,7.380940,16.82,02/07/2016 17:27:57 ,782,38,0,75,1.1104,377.89
2236,51.629619,7.380882,16.87,02/07/2016 17:27:58 ,783,40,0,69,1.0801,377.89
2237,51.629608,7.380820,16.91,02/07/2016 17:27:59 ,783,40,0,69,1.1743,377.46
2238,51.629600,7.380755,16.91,02/07/2016 17:28:00 ,288,46,0,48,1.2529,377.20
2239,51.629585,7.380693,16.91,02/07/2016 17:28:01 ,43,187,1,45,0.9043,377.63
2240,51.629585,7.380693,17.02,02/07/2016 17:28:01 ,42,89,0,78,1.0044,377.63
2241,51.629566,7.380630,17.02,02/07/2016 17:28:02 ,782,22,0,33,1.0195,378.66
2242,51.629550,7.380565,17.02,02/07/2016 17:28:03 ,783,7,0,8,1.0112,376.94
