row,lat,lon,speed,timestamp,sound,luminosity,lux,ir,vibration,altitude
267,51.624755,7.381778,17.83,02/07/2016 14:08:45 ,35,0,4294967199,37888,1.0398,540.51
268,51.624725,7.381810,15.72,02/07/2016 14:08:46 ,35,0,4294967199,37888,0.9111,540.25
269,51.624691,7.381835,15.72,02/07/2016 14:08:47 ,781,0,4294967199,37888,1.9999,541.04
270,51.624649,7.381847,16.87,02/07/2016 14:08:48 ,782,0,4294967199,37888,0.9368,539.72
271,51.624603,7.381840,16.87,02/07/2016 14:08:49 ,35,0,4294967199,37888,0.9150,540.78
272,51.624561,7.381818,16.87,02/07/2016 14:08:50 ,781,0,4294967199,37888,1.6362,540.25
273,51.624526,7.381777,16.87,02/07/2016 14:08:51 ,781,0,4294967199,37888,0.8665,539.99
274,51.624504,7.381723,16.87,02/07/2016 14:08:52 ,35,0,4294967199,37888,1.0435,539.20
275,51.624481,7.381670,16.24,02/07/2016 14:08:53 ,781,0,4294967199,37888,0.8740,538.15
276,51.624450,7.381617,16.24,02/07/2016 14:08:54 ,35,0,4294967199,37888,0.8596,539.46
277,51.624427,7.381560,16.59,02/07/2016 14:08:55 ,477,0,4294967199,37888,1.0737,538.15
278,51.624401,7.381513,16.59,02/07/2016 14:08:56 ,780,0,4294967199,37888,0.9807,538.67
279,51.624378,7.381455,16.59,02/07/2016 14:08:57 ,35,0,4294967199,37888,0.4856,538.15
280,51.624359,7.381397,16.59,02/07/2016 14:08:58 ,35,0,4294967199,37888,0.8772,539.20
281,51.624336,7.381342,16.59,02/07/2016 14:08:59 ,781,0,4294967199,37888,1.3262,538.41
282,51.624313,7.381285,16.54,02/07/2016 14:09:00 ,35,0,4294967199,37888,0.9248,537.62
283,51.624286,7.381227,16.54,02/07/2016 14:09:01 ,781,0,4294967199,37888,1.2117,536.83
284,51.624263,7.381167,16.63,02/07/2016 14:09:02 ,781,0,4294967199,37888,1.2131,536.04
285,51.624248,7.381103,16.63,02/07/2016 14:09:03 ,781,0,4294967199,37888,1.0527,536.83
286,51.624225,7.381038,16.63,02/07/2016 14:09:04 ,35,0,4294967199,37888,1.1658,535.78
287,51.624202,7.380968,16.63,02/07/2016 14:09:05 ,35,0,4294967199,37888,0.8523,535.25
288,51.624179,7.380900,16.63,02/07/2016 14:09:06 ,35,0,4294967199,37888,-0.0420,535.78
289,51.624160,7.380828,17.93,02/07/2016 14:09:07 ,780,0,4294967199,37888,1.0864,534.73
290,51.624137,7.380760,17.93,02/07/2016 14:09:08 ,780,0,4294967199,37888,1.2412,534.46
291,51.624114,7.380688,18.50,02/07/2016 14:09:09 ,781,0,4294967199,37888,0.9380,534.03
292,51.624092,7.380623,18.50,02/07/2016 14:09:10 ,544,0,4294967199,37888,1.0056,534.03
293,51.624069,7.380558,18.50,02/07/2016 14:09:11 ,781,0,4294967199,37888,1.0239,532.45
294,51.624046,7.380488,18.50,02/07/2016 14:09:12 ,35,0,4294967199,37888,1.0242,531.40
295,51.624031,7.380418,18.50,02/07/2016 14:09:13 ,35,0,4294967199,37888,0.8767,532.18
296,51.624011,7.380342,18.28,02/07/2016 14:09:14 ,35,0,4294967199,37888,1.0437,531.92
297,51.623992,7.380277,18.28,02/07/2016 14:09:15 ,781,0,4294967199,37888,1.0178,529.82
298,51.623966,7.380205,18.46,02/07/2016 14:09:16 ,781,0,4294967199,37888,0.9180,530.35
299,51.623950,7.380135,18.46,02/07/2016 14:09:17 ,35,0,4294967199,37888,0.9976,529.82
300,51.623928,7.380062,18.46,02/07/2016 14:09:18 ,780,0,4294967199,37888,0.9895,530.08
301,51.623905,7.379987,18.46,02/07/2016 14:09:19 ,35,0,4294967199,37888,0.9788,529.56
302,51.623874,7.379922,18.46,02/07/2016 14:09:20 ,781,0,4294967199,37888,1.0176,530.35
303,51.623844,7.379857,19.11,02/07/2016 14:09:21 ,667,0,4294967199,37888,0.9932,529.29
304,51.623817,7.379793,19.11,02/07/2016 14:09:22 ,781,0,4294967199,37888,1.0945,530.61
305,51.623790,7.379717,19.59,02/07/2016 14:09:23 ,780,0,4294967199,37888,1.0913,530.87
306,51.623767,7.379643,19.59,02/07/2016 14:09:24 ,781,0,4294967199,37888,0.8096,529.82
307,51.623752,7.379570,18.85,02/07/2016 14:09:25 ,783,0,4294967199,37888,1.1697,528.07
308,51.623729,7.379503,18.85,02/07/2016 14:09:26 ,781,0,4294967199,37888,1.5522,526.75
309,51.623703,7.379437,18.85,02/07/2016 14:09:27 ,780,0,4294967199,37888,0.6497,527.02
310,51.623680,7.379372,18.85,02/07/2016 14:09:28 ,780,0,4294967199,37888,1.1885,528.07
311,51.623668,7.379288,18.85,02/07/2016 14:09:29 ,780,0,4294967199,37888,1.5410,523.08
312,51.623649,7.379207,18.37,02/07/2016 14:09:30 ,781,0,4294967199,37888,0.6860,524.92
313,51.623638,7.379118,18.37,02/07/2016 14:09:31 ,35,0,4294967199,37888,1.1907,525.70
314,51.623626,7.379027,19.28,02/07/2016 14:09:32 ,781,0,4294967199,37888,1.0281,524.39
315,51.623607,7.378945,19.28,02/07/2016 14:09:33 ,781,0,4294967199,37888,1.0928,524.13
316,51.623588,7.378868,19.28,02/07/2016 14:09:34 ,781,0,4294967199,37888,1.0864,524.39
317,51.623569,7.378797,19.28,02/07/2016 14:09:35 ,592,0,4294967199,37888,0.8196,522.64
318,51.623550,7.378713,19.28,02/07/2016 14:09:36 ,35,0,4294967199,37888,0.8716,523.60
319,51.623535,7.378627,19.02,02/07/2016 14:09:37 ,35,0,4294967199,37888,0.8933,524.13
320,51.623519,7.378553,19.02,02/07/2016 14:09:38 ,780,0,4294967199,37888,0.9724,522.38
321,51.623500,7.378463,18.85,02/07/2016 14:09:39 ,781,0,4294967199,37888,1.2510,521.85
322,51.623485,7.378380,18.85,02/07/2016 14:09:40 ,781,0,4294967199,37888,1.1655,522.38
323,51.623466,7.378300,18.85,02/07/2016 14:09:41 ,35,0,4294967199,37888,0.7908,524.65
324,51.623447,7.378220,18.85,02/07/2016 14:09:42 ,780,0,4294967199,37888,0.8582,523.60
325,51.623424,7.378143,18.85,02/07/2016 14:09:43 ,781,0,4294967199,37888,0.9534,521.85
326,51.623409,7.378058,18.61,02/07/2016 14:09:44 ,781,0,4294967199,37888,1.5398,520.28
327,51.623390,7.377978,18.61,02/07/2016 14:09:45 ,35,0,4294967199,37888,1.1213,521.85
328,51.623374,7.377907,17.74,02/07/2016 14:09:46 ,782,0,4294967199,37888,1.0801,524.65
329,51.623355,7.377843,17.74,02/07/2016 14:09:47 ,36,0,4294967199,37888,1.0911,520.28
330,51.623332,7.377773,17.74,02/07/2016 14:09:48 ,36,0,4294967199,37888,0.8928,521.59
331,51.623313,7.377703,17.74,02/07/2016 14:09:49 ,781,0,4294967199,37888,0.8936,520.01
332,51.623287,7.377630,17.74,02/07/2016 14:09:50 ,36,0,4294967199,37888,0.7434,520.28
333,51.623264,7.377555,18.52,02/07/2016 14:09:51 ,780,0,4294967199,37888,1.0393,521.85
334,51.623241,7.377487,18.52,02/07/2016 14:09:52 ,35,0,4294967199,37888,0.9370,519.22
335,51.623218,7.377418,19.04,02/07/2016 14:09:53 ,782,0,4294967199,37888,1.0259,521.32
336,51.623199,7.377345,19.04,02/07/2016 14:09:54 ,781,0,4294967199,37888,0.5540,517.39
337,51.623176,7.377272,19.11,02/07/2016 14:09:55 ,782,0,4294967199,37888,1.0420,518.44
338,51.623157,7.377198,19.11,02/07/2016 14:09:56 ,35,0,4294967199,37888,0.9651,520.01
339,51.623134,7.377128,19.11,02/07/2016 14:09:57 ,780,0,4294967199,37888,0.8789,520.28
340,51.623115,7.377060,19.11,02/07/2016 14:09:58 ,780,0,4294967199,37888,1.0674,520.28
341,51.623092,7.376992,19.11,02/07/2016 14:09:59 ,35,0,4294967199,37888,0.9998,518.96
342,51.623073,7.376922,18.67,02/07/2016 14:10:00 ,781,0,4294967199,37888,1.0125,518.17
343,51.623050,7.376853,18.67,02/07/2016 14:10:01 ,781,0,4294967199,37888,0.9570,521.85
344,51.623035,7.376782,18.63,02/07/2016 14:10:02 ,35,0,4294967199,37888,0.9919,517.65
345,51.623016,7.376708,18.63,02/07/2016 14:10:03 ,781,0,4294967199,37888,0.8984,518.44
346,51.623004,7.376637,18.63,02/07/2016 14:10:04 ,780,0,4294967199,37888,1.0854,517.65
347,51.622985,7.376568,18.63,02/07/2016 14:10:05 ,35,0,4294967199,37888,0.8760,516.34
348,51.622959,7.376503,18.63,02/07/2016 14:10:06 ,36,0,4294967199,37888,1.1267,516.07
349,51.622943,7.376435,18.48,02/07/2016 14:10:07 ,781,0,4294967199,37888,0.8677,515.81
350,51.622924,7.376363,18.48,02/07/2016 14:10:08 ,36,0,4294967199,37888,1.0337,517.12
351,51.622909,7.376292,18.98,02/07/2016 14:10:09 ,36,0,4294967199,37888,0.7302,516.07
352,51.622886,7.376222,18.98,02/07/2016 14:10:10 ,780,0,4294967199,37888,1.0850,515.81
353,51.622867,7.376150,18.98,02/07/2016 14:10:11 ,781,0,4294967199,37888,1.0356,515.55
354,51.622848,7.376078,18.98,02/07/2016 14:10:12 ,781,0,4294967199,37888,1.2764,514.85
355,51.622829,7.376007,18.98,02/07/2016 14:10:13 ,780,0,4294967199,37888,0.9480,515.55
356,51.622806,7.375935,19.37,02/07/2016 14:10:14 ,781,0,4294967199,37888,0.8933,514.67
357,51.622787,7.375865,19.37,02/07/2016 14:10:15 ,35,0,4294967199,37888,1.1079,514.67
358,51.622768,7.375792,19.26,02/07/2016 14:10:16 ,35,0,4294967199,37888,0.8726,514.41
359,51.622753,7.375718,19.26,02/07/2016 14:10:17 ,781,0,4294967199,37888,1.1113,514.85
360,51.622730,7.375645,19.26,02/07/2016 14:10:18 ,35,0,4294967199,37888,1.1707,515.02
361,51.622711,7.375572,19.26,02/07/2016 14:10:19 ,36,0,4294967199,37888,1.1042,512.57
362,51.622688,7.375500,19.26,02/07/2016 14:10:20 ,252,0,4294967199,37888,1.2866,514.67
363,51.622669,7.375430,19.24,02/07/2016 14:10:21 ,36,0,4294967199,37888,0.7561,514.67
364,51.622646,7.375362,19.24,02/07/2016 14:10:22 ,36,0,4294967199,37888,0.8538,513.62
365,51.622623,7.375292,19.24,02/07/2016 14:10:23 ,36,0,4294967199,37888,1.0569,515.29
366,51.622604,7.375223,19.00,02/07/2016 14:10:24 ,781,0,4294967199,37888,1.2285,512.57
367,51.622585,7.375157,19.00,02/07/2016 14:10:25 ,35,0,4294967199,37888,0.8831,513.10
368,51.622562,7.375087,18.93,02/07/2016 14:10:26 ,35,0,4294967199,37888,1.1265,513.36
369,51.622543,7.375018,18.93,02/07/2016 14:10:27 ,782,0,4294967199,37888,1.0935,511.52
370,51.622520,7.374955,19.00,02/07/2016 14:10:28 ,35,0,4294967199,37888,0.8738,513.36
371,51.622497,7.374888,19.00,02/07/2016 14:10:29 ,36,0,4294967199,37888,1.0193,513.10
372,51.622474,7.374822,19.00,02/07/2016 14:10:30 ,781,0,4294967199,37888,0.8396,512.31
373,51.622451,7.374757,17.67,02/07/2016 14:10:31 ,781,0,4294967199,37888,0.8296,511.26
374,51.622436,7.374698,17.67,02/07/2016 14:10:32 ,781,0,4294967199,37888,1.0176,511.00
375,51.622417,7.374643,15.89,02/07/2016 14:10:33 ,781,0,4294967199,37888,0.8298,511.00
376,51.622394,7.374587,15.89,02/07/2016 14:10:34 ,781,0,4294967199,37888,0.8943,510.74
377,51.622375,7.374525,15.89,02/07/2016 14:10:35 ,36,0,4294967199,37888,0.9766,510.47
378,51.622352,7.374467,15.89,02/07/2016 14:10:36 ,131,0,4294967199,37888,0.7842,509.95
379,51.622333,7.374407,15.89,02/07/2016 14:10:37 ,781,0,4294967199,37888,0.9399,510.47
380,51.622318,7.374340,15.89,02/07/2016 14:10:38 ,36,0,4294967199,37888,0.9751,509.95
381,51.622306,7.374288,15.89,02/07/2016 14:10:39 ,781,0,4294967199,37888,1.0486,510.74
382,51.622287,7.374237,15.08,02/07/2016 14:10:40 ,36,0,4294967199,37888,1.0073,509.95
383,51.622272,7.374170,15.08,02/07/2016 14:10:41 ,349,0,4294967199,37888,0.9451,509.69
384,51.622257,7.374103,16.72,02/07/2016 14:10:42 ,781,0,4294967199,37888,1.0349,509.95
385,51.622249,7.374032,16.72,02/07/2016 14:10:43 ,36,0,4294967199,37888,0.9214,508.38
386,51.622238,7.373957,16.72,02/07/2016 14:10:44 ,310,0,4294967199,37888,1.0354,508.90
387,51.622230,7.373887,15.70,02/07/2016 14:10:45 ,36,0,4294967199,37888,1.0151,510.47
388,51.622222,7.373820,15.70,02/07/2016 14:10:46 ,500,0,4294967199,37888,1.2229,509.95
389,51.622211,7.373747,16.24,02/07/2016 14:10:47 ,782,0,4294967199,37888,1.0068,509.95
390,51.622200,7.373675,16.24,02/07/2016 14:10:48 ,36,0,4294967199,37888,0.8660,509.95
391,51.622184,7.373613,14.91,02/07/2016 14:10:49 ,781,0,4294967199,37888,1.1123,506.80
392,51.622173,7.373550,14.91,02/07/2016 14:10:50 ,36,0,4294967199,37888,1.0969,508.64
393,51.622161,7.373488,14.91,02/07/2016 14:10:51 ,36,0,4294967199,37888,0.9329,507.59
394,51.622146,7.373422,14.91,02/07/2016 14:10:52 ,36,0,4294967199,37888,1.2700,505.49
395,51.622127,7.373357,14.91,02/07/2016 14:10:53 ,248,0,4294967199,37888,1.1321,505.75
396,51.622108,7.373287,17.00,02/07/2016 14:10:54 ,400,0,4294967199,37888,1.1138,506.02
397,51.622097,7.373220,17.00,02/07/2016 14:10:55 ,36,0,4294967199,37888,1.0291,506.02
398,51.622074,7.373152,15.46,02/07/2016 14:10:56 ,36,0,4294967199,37888,1.0369,506.80
399,51.622062,7.373087,15.46,02/07/2016 14:10:57 ,36,0,4294967199,37888,0.9280,506.02
400,51.622035,7.373027,15.39,02/07/2016 14:10:58 ,36,0,4294967199,37888,0.9700,507.59
401,51.622016,7.372968,15.39,02/07/2016 14:10:59 ,36,0,4294967199,37888,1.1052,505.49
402,51.622001,7.372902,15.39,02/07/2016 14:11:00 ,36,0,4294967199,37888,1.1709,506.02
403,51.621974,7.372835,15.39,02/07/2016 14:11:01 ,198,0,4294967199,37888,0.9792,504.70
404,51.621963,7.372767,15.39,02/07/2016 14:11:02 ,36,0,4294967199,37888,1.3396,505.75
405,51.621932,7.372707,15.46,02/07/2016 14:11:03 ,36,0,4294967199,37888,1.0146,503.66
406,51.621917,7.372650,15.46,02/07/2016 14:11:04 ,36,0,4294967199,37888,0.9893,504.44
407,51.621898,7.372585,15.46,02/07/2016 14:11:05 ,452,0,4294967199,37888,1.0161,503.66
408,51.621883,7.372518,15.46,02/07/2016 14:11:06 ,36,0,4294967199,37888,0.8682,502.34
409,51.621864,7.372452,15.46,02/07/2016 14:11:07 ,782,0,4294967199,37888,0.8647,502.87
410,51.621841,7.372372,16.15,02/07/2016 14:11:08 ,36,0,4294967199,37888,0.8713,503.92
411,51.621814,7.372293,16.15,02/07/2016 14:11:09 ,36,0,4294967199,37888,1.0947,503.66
412,51.621799,7.372215,16.06,02/07/2016 14:11:10 ,778,0,4294967199,37888,0.8215,503.13
413,51.621791,7.372133,16.06,02/07/2016 14:11:11 ,36,0,4294967199,37888,0.9839,503.66
414,51.621776,7.372060,16.06,02/07/2016 14:11:12 ,36,0,4294967199,37888,0.8359,503.13
415,51.621761,7.371985,16.06,02/07/2016 14:11:13 ,782,0,4294967199,37888,1.1958,502.61
416,51.621749,7.371912,16.06,02/07/2016 14:11:14 ,36,0,4294967199,37888,1.1199,503.13
417,51.621730,7.371840,16.13,02/07/2016 14:11:15 ,36,0,4294967199,37888,0.9031,501.12
418,51.621719,7.371775,16.13,02/07/2016 14:11:16 ,782,0,4294967199,37888,0.8096,502.34
419,51.621704,7.371713,14.70,02/07/2016 14:11:17 ,36,0,4294967199,37888,0.7388,502.17
420,51.621681,7.371642,14.70,02/07/2016 14:11:18 ,36,0,4294967199,37888,0.9185,500.07
421,51.621662,7.371577,14.93,02/07/2016 14:11:19 ,36,0,4294967199,37888,1.0413,501.65
422,51.621639,7.371508,14.93,02/07/2016 14:11:20 ,36,0,4294967199,37888,1.2842,501.12
423,51.621623,7.371437,14.93,02/07/2016 14:11:21 ,36,0,4294967199,37888,1.2903,500.86
424,51.621604,7.371363,14.93,02/07/2016 14:11:22 ,781,0,4294967199,37888,1.1221,501.39
425,51.621589,7.371300,14.93,02/07/2016 14:11:23 ,781,0,4294967199,37888,0.9031,501.65
426,51.621559,7.371233,14.43,02/07/2016 14:11:24 ,108,0,4294967199,37888,0.8748,499.81
427,51.621543,7.371167,14.43,02/07/2016 14:11:25 ,36,0,4294967199,37888,0.8162,499.37
428,51.621528,7.371095,15.61,02/07/2016 14:11:26 ,782,0,4294967199,37888,1.0427,498.33
429,51.621513,7.371018,15.61,02/07/2016 14:11:27 ,781,0,4294967199,37888,1.0781,498.85
430,51.621482,7.370940,15.61,02/07/2016 14:11:28 ,36,0,4294967199,37888,0.8833,499.11
431,51.621467,7.370868,15.61,02/07/2016 14:11:29 ,781,0,4294967199,37888,1.0330,498.33
432,51.621448,7.370793,15.61,02/07/2016 14:11:30 ,781,0,4294967199,37888,0.7896,497.28
433,51.621429,7.370715,17.22,02/07/2016 14:11:31 ,782,0,4294967199,37888,0.7595,498.85
434,51.621398,7.370633,17.22,02/07/2016 14:11:32 ,36,0,4294967199,37888,0.8406,498.33
435,51.621376,7.370557,16.45,02/07/2016 14:11:33 ,36,0,4294967199,37888,0.8354,497.80
436,51.621360,7.370492,16.45,02/07/2016 14:11:34 ,781,0,4294967199,37888,1.2000,497.54
437,51.621349,7.370428,13.96,02/07/2016 14:11:35 ,36,0,4294967199,37888,1.1138,497.02
438,51.621318,7.370357,13.96,02/07/2016 14:11:36 ,306,0,4294967199,37888,-0.4956,495.71
439,51.621292,7.370310,13.96,02/07/2016 14:11:37 ,735,0,4294967199,37888,0.6858,496.23
440,51.621273,7.370263,13.96,02/07/2016 14:11:38 ,36,0,4294967199,37888,1.2788,496.23
441,51.621231,7.370243,13.96,02/07/2016 14:11:39 ,36,0,4294967199,37888,1.1262,497.28
442,51.621200,7.370245,11.98,02/07/2016 14:11:40 ,620,0,4294967199,37888,0.7700,497.02
443,51.621173,7.370257,11.98,02/07/2016 14:11:41 ,781,0,4294967199,37888,0.8752,496.76
444,51.621135,7.370275,11.98,02/07/2016 14:11:42 ,781,0,4294967199,37888,1.5403,496.49
445,51.621097,7.370292,11.98,02/07/2016 14:11:43 ,36,0,4294967199,37888,0.6228,497.28
446,51.621067,7.370310,11.98,02/07/2016 14:11:44 ,662,0,4294967199,37888,0.7690,496.49
447,51.621036,7.370330,13.28,02/07/2016 14:11:45 ,36,0,4294967199,37888,1.3088,495.27
448,51.621002,7.370350,13.28,02/07/2016 14:11:46 ,781,0,4294967199,37888,0.9783,495.71
449,51.620971,7.370372,13.22,02/07/2016 14:11:47 ,36,0,4294967199,37888,1.2871,495.97
450,51.620944,7.370395,13.22,02/07/2016 14:11:48 ,782,0,4294967199,37888,1.1301,495.45
451,51.620910,7.370415,14.54,02/07/2016 14:11:49 ,781,0,4294967199,37888,1.0007,495.27
452,51.620876,7.370435,14.54,02/07/2016 14:11:50 ,36,0,4294967199,37888,0.8831,495.01
453,51.620838,7.370457,14.54,02/07/2016 14:11:51 ,781,0,4294967199,37888,0.4438,493.70
454,51.620803,7.370478,14.54,02/07/2016 14:11:52 ,36,0,4294967199,37888,0.8730,494.48
455,51.620765,7.370500,14.54,02/07/2016 14:11:53 ,219,0,4294967199,37888,1.5767,493.70
456,51.620723,7.370522,15.06,02/07/2016 14:11:54 ,36,0,4294967199,37888,1.0947,494.48
457,51.620685,7.370547,15.06,02/07/2016 14:11:55 ,36,0,4294967199,37888,1.1433,493.70
458,51.620647,7.370572,15.13,02/07/2016 14:11:56 ,36,0,4294967199,37888,1.2227,493.70
459,51.620601,7.370593,15.13,02/07/2016 14:11:57 ,542,0,4294967199,37888,1.2427,493.44
460,51.620552,7.370617,15.13,02/07/2016 14:11:58 ,36,0,4294967199,37888,0.9395,492.65
461,51.620502,7.370645,15.13,02/07/2016 14:11:59 ,36,0,4294967199,37888,0.8611,493.18
462,51.620464,7.370675,15.13,02/07/2016 14:12:00 ,36,0,4294967199,37888,1.1428,492.65
463,51.620414,7.370715,18.50,02/07/2016 14:12:01 ,136,0,4294967199,37888,1.1091,491.60
464,51.620376,7.370752,18.50,02/07/2016 14:12:02 ,92,0,4294967199,37888,0.9316,492.13
465,51.620323,7.370792,18.52,02/07/2016 14:12:03 ,36,0,4294967199,37888,1.0142,492.13
466,51.620273,7.370823,18.52,02/07/2016 14:12:04 ,638,0,4294967199,37888,1.9573,492.13
467,51.620223,7.370853,18.52,02/07/2016 14:12:05 ,214,0,4294967199,37888,0.7024,491.34
468,51.620170,7.370882,19.85,02/07/2016 14:12:06 ,781,0,4294967199,37888,1.2180,491.08
469,51.620124,7.370915,19.85,02/07/2016 14:12:07 ,781,0,4294967199,37888,1.1802,490.56
470,51.620079,7.370950,19.85,02/07/2016 14:12:08 ,781,0,4294967199,37888,0.8462,492.65
471,51.620037,7.370983,19.85,02/07/2016 14:12:09 ,781,0,4294967199,37888,1.8474,491.08
472,51.619991,7.371012,15.80,02/07/2016 14:12:10 ,36,0,4294967199,37888,1.1523,489.77
473,51.619945,7.371040,15.80,02/07/2016 14:12:11 ,36,0,4294967199,37888,0.8247,488.98
474,51.619895,7.371067,15.80,02/07/2016 14:12:12 ,781,0,4294967199,37888,0.5405,490.03
475,51.619857,7.371095,15.80,02/07/2016 14:12:13 ,36,0,4294967199,37888,1.1345,490.03
476,51.619808,7.371118,15.80,02/07/2016 14:12:14 ,36,0,4294967199,37888,1.4170,490.03
477,51.619762,7.371137,15.80,02/07/2016 14:12:15 ,781,0,4294967199,37888,1.0642,488.98
478,51.619716,7.371147,15.80,02/07/2016 14:12:16 ,36,0,4294967199,37888,1.2793,489.25
479,51.619674,7.371143,16.02,02/07/2016 14:12:17 ,782,0,4294967199,37888,1.0112,488.98
480,51.619632,7.371122,16.02,02/07/2016 14:12:18 ,419,0,4294967199,37888,0.9365,489.51
481,51.619609,7.371075,16.30,02/07/2016 14:12:19 ,101,0,4294967199,37888,0.9729,488.72
482,51.619590,7.371017,16.30,02/07/2016 14:12:20 ,36,0,4294967199,37888,0.9072,487.94
483,51.619571,7.370957,16.30,02/07/2016 14:12:21 ,781,0,4294967199,37888,1.0386,489.51
